dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,n_universality_classes,target_label_set,method,requested_n_clusters,status,n_clusters_found,n_noise,ari_universality_all,ari_system_all,nmi_universality_all,nmi_system_all,system_minus_universality_ari_all,ari_universality_core,ari_system_core,system_minus_universality_ari_core
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.748302,0.457648,0.787764,0.645707,-0.290654,0.748302,0.457648,-0.290654
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_average,3,ok,3,0,0.52978,0.207534,0.677697,0.474144,-0.322247,0.52978,0.207534,-0.322247
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.478165,0.210054,0.614696,0.457138,-0.268111,0.478165,0.210054,-0.268111
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_nearest,3,ok,3,0,0.746593,0.458671,0.769513,0.641297,-0.287922,0.746593,0.458671,-0.287922
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_rbf,3,ok,3,0,0.775089,0.461331,0.802999,0.657101,-0.313758,0.775089,0.461331,-0.313758
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.529442,0.603303,0.669054,0.704872,0.0738607,0.529442,0.603303,0.0738607
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.492605,0.526829,0.633684,0.681095,0.0342243,0.492605,0.526829,0.0342243
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.599111,0.631541,0.737847,0.751567,0.0324301,0.599111,0.631541,0.0324301
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.570141,0.602842,0.700153,0.72124,0.0327011,0.570141,0.602842,0.0327011
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.793001,0.473578,0.803786,0.667767,-0.319423,0.793001,0.473578,-0.319423
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.709386,0.462574,0.737068,0.623681,-0.246812,0.709386,0.462574,-0.246812
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.408146,0.604602,0.614226,0.715146,0.196456,0.408146,0.604602,0.196456
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.371352,0.280452,0.579607,0.536114,-0.0908994,0.371352,0.280452,-0.0908994
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,variable_density,hdbscan,,ok,4,22,0.483799,0.600013,0.671256,0.700576,0.116214,0.633379,0.675489,0.0421098
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,kmeans,3,ok,3,0,0.983747,0.475055,0.972495,0.726905,-0.508692,0.983747,0.475055,-0.508692
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_full,3,ok,3,0,0.967667,0.472683,0.952353,0.716804,-0.494984,0.967667,0.472683,-0.494984
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_diag,3,ok,3,0,1,0.47769,1,0.742483,-0.52231,1,0.47769,-0.52231
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.983747,0.475055,0.972495,0.726905,-0.508692,0.983747,0.475055,-0.508692
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_average,3,ok,3,0,0.983747,0.475055,0.972495,0.726905,-0.508692,0.983747,0.475055,-0.508692
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.499581,0.539009,0.671269,0.685527,0.0394284,0.499581,0.539009,0.0394284
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_nearest,3,ok,3,0,0.983747,0.475055,0.972495,0.726905,-0.508692,0.983747,0.475055,-0.508692
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_rbf,3,ok,3,0,1,0.47769,1,0.742483,-0.52231,1,0.47769,-0.52231
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.484989,0.678113,0.744715,0.752252,0.193124,0.484989,0.678113,0.193124
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.525196,0.679233,0.757617,0.783995,0.154037,0.525196,0.679233,0.154037
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.48221,0.696429,0.743938,0.75689,0.214219,0.48221,0.696429,0.214219
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.479998,0.69585,0.727652,0.749597,0.215853,0.479998,0.69585,0.215853
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.642222,0.704245,0.820698,0.804219,0.0620231,0.642222,0.704245,0.0620231
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.519344,0.685558,0.75637,0.762225,0.166213,0.519344,0.685558,0.166213
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.484758,0.672344,0.744633,0.748548,0.187586,0.484758,0.672344,0.187586
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.618528,0.606613,0.770128,0.752654,-0.0119152,0.618528,0.606613,-0.0119152
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,variable_density,hdbscan,,ok,3,1,0.98783,0.478042,0.985013,0.738466,-0.509788,1,0.480096,-0.519904
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,kmeans,2,ok,2,0,0.973486,0.325459,0.942083,0.552187,-0.648026,0.973486,0.325459,-0.648026
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_full,2,ok,2,0,-0.0919693,0.0461707,0.0793196,0.164886,0.13814,-0.0919693,0.0461707,0.13814
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_diag,2,ok,2,0,1,0.329114,1,0.57716,-0.670886,1,0.329114,-0.670886
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_ward,2,ok,2,0,1,0.329114,1,0.57716,-0.670886,1,0.329114,-0.670886
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_average,2,ok,2,0,-0.0432413,0.00276944,0.0305421,0.0472079,0.0460107,-0.0432413,0.00276944,0.0460107
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_complete,2,ok,2,0,-0.0432413,0.00276944,0.0305421,0.0472079,0.0460107,-0.0432413,0.00276944,0.0460107
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_nearest,2,ok,2,0,0.973486,0.325459,0.942083,0.552187,-0.648026,0.973486,0.325459,-0.648026
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_rbf,2,ok,2,0,1,0.329114,1,0.57716,-0.670886,1,0.329114,-0.670886
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,kmeans,4,ok,4,0,0.442572,0.559369,0.594882,0.662628,0.116798,0.442572,0.559369,0.116798
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_full,4,ok,4,0,0.459161,0.555528,0.599393,0.679361,0.0963669,0.459161,0.555528,0.0963669
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_diag,4,ok,4,0,0.475248,0.561716,0.633495,0.698399,0.0864688,0.475248,0.561716,0.0864688
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_ward,4,ok,4,0,0.483777,0.549757,0.637369,0.687342,0.0659799,0.483777,0.549757,0.0659799
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_average,4,ok,4,0,0.863406,0.327572,0.82189,0.534158,-0.535834,0.863406,0.327572,-0.535834
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_complete,4,ok,4,0,0.478807,0.595878,0.6512,0.688093,0.117071,0.478807,0.595878,0.117071
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_nearest,4,ok,4,0,0.390322,0.521284,0.573452,0.602101,0.130962,0.390322,0.521284,0.130962
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_rbf,4,ok,4,0,-0.0912936,0.0223862,0.0594558,0.144525,0.11368,-0.0912936,0.0223862,0.11368
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,variable_density,hdbscan,,ok,4,17,0.410779,0.540671,0.583412,0.661719,0.129892,0.557101,0.607049,0.0499485
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,kmeans,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_diag,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_ward,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_average,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_complete,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_rbf,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,kmeans,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_diag,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_ward,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_average,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_complete,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_rbf,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_equal_72000,results_exp70_matched_codex_sweep_full_equal_seed72000\summary.json,effective_exponent,matched effective exponent geometry,equal,72000,ew_kpz_only,EW/KPZ only,80,2,2,variable_density,hdbscan,,ok,2,0,1,1,1,1,0,1,1,0
